index,brand,series,processor,os,ssd,ram,display,price,link,pricing
172,asus,vivobook ultra k15 k513ea-l303ws,intel core i3 11th gen,windows 11 home,256 gb,8 gb,15.6,8933925,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-k513ea-l303ws-laptop/p/itm7eeba6d9a7b24pid=comgc88bxpdqvfnf&lid=lstcomgc88bxpdqvfnforh1rn&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_173&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgc88bxpdqvfnf.search&ssid=7w0q68v07of5wav41653220556500,8000000
173,asus,km513ua-l513ws, ,windows 11 home,512 gb,16 gb, ,11833633,https://www.flipkart.com/asus-vivobook-k15-oled-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l513ws-thin-light-laptop/p/itm17fc91defb5f1pid=comgb6dz2cwgeppu&lid=lstcomgb6dz2cwgeppuwbhr1i&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_174&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgb6dz2cwgeppu.search&ssid=7w0q68v07of5wav41653220556500,11000000
174,asus,km513ua-l511ws, ,windows 11 home,512 gb,16 gb,15.6,11833633,https://www.flipkart.com/asus-vivobook-k15-oled-2021-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l511ws-thin-light-laptop/p/itma65cbe0f34166pid=comgb6dz87ufqxmm&lid=lstcomgb6dz87ufqxmmi6qqyg&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_175&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgb6dz87ufqxmm.search&ssid=7w0q68v07of5wav41653220556500,11000000
175,asus,e210ma-gj012w, ,windows 11 home, ,4 gb, ,4197799,https://www.flipkart.com/asus-eeebook-12-celeron-dual-core-4-gb-64-gb-emmc-storage-windows-11-home-e210ma-gj012w-thin-light-laptop/p/itm52549081dabc9pid=comgb6dzak9rnuhz&lid=lstcomgb6dzak9rnuhzubdhfp&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_176&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgb6dzak9rnuhz.search&ssid=7w0q68v07of5wav41653220556500,4000000
176,asus,x515ja-bq302w,intel core i3 10th gen,windows 11 home, ,8 gb,15.6,6106758,https://www.flipkart.com/asus-vivobook-15-2021-core-i3-10th-gen-8-gb-1-tb-hdd-windows-11-home-x515ja-bq302w-thin-light-laptop/p/itm0ce5107af18efpid=comgb6dzcea7bgaa&lid=lstcomgb6dzcea7bgaaozkwar&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_177&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgb6dzcea7bgaa.search&ssid=7w0q68v07of5wav41653220556500,6000000
177,asus,e210ma-gj011w, ,windows 11 home, ,4 gb, ,4197799,https://www.flipkart.com/asus-eeebook-12-celeron-dual-core-4-gb-64-gb-emmc-storage-windows-11-home-e210ma-gj011w-thin-light-laptop/p/itm332309d1ea6e6pid=comgb6dzhkzrfwhw&lid=lstcomgb6dzhkzrfwhwgxylzc&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_178&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgb6dzhkzrfwhw.search&ssid=7w0q68v07of5wav41653220556500,4000000
178,asus,e410ka-bv103ws, ,windows 11 home,256 gb,8 gb, ,6106758,https://www.flipkart.com/asus-eeebook-14-pentium-silver-8-gb-256-gb-ssd-windows-11-home-e410ka-bv103ws-thin-light-laptop/p/itmd033233d8bf9dpid=comgb6dzzzh3jw2h&lid=lstcomgb6dzzzh3jw2h4utgf7&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_179&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgb6dzzzh3jw2h.search&ssid=7w0q68v07of5wav41653220556500,6000000
179,asus,ux482eg-ka521ws,intel core i5 11th gen,windows 11 home,512 gb,16 gb,14,21951114,https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-ux482eg-ka521ws-thin-light-laptop/p/itm6e222551f23d1pid=comgbf3smchpzusg&lid=lstcomgbf3smchpzusgeddniq&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_180&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgbf3smchpzusg.search&ssid=7w0q68v07of5wav41653220556500,21000000
180,asus,g513rc-hn084ws, ,windows 11 home,1 tb,16 gb, ,21951114,https://www.flipkart.com/asus-rog-strix-g15-2022-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-g513rc-hn084ws-gaming-laptop/p/itm4aa0dc2a6c0bbpid=comgcycesrmrvbaf&lid=lstcomgcycesrmrvbafe3vxfe&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_181&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgcycesrmrvbaf.search&ssid=7w0q68v07of5wav41653220556500,21000000
181,asus,g533zx-ln024ws,intel core i9 12th gen,windows 11 home,1 tb,32 gb,15.6,57648638,https://www.flipkart.com/asus-rog-strix-scar-15-2022-core-i9-12th-gen-32-gb-1-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-g533zx-ln024ws-gaming-laptop/p/itm7599e61ab5ddapid=comgcycedxszhada&lid=lstcomgcycedxszhadarcu1i1&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_182&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgcycedxszhada.search&ssid=7w0q68v07of5wav41653220556500,57000000
182,asus,g513rc-hn063w, ,windows 11 home,512 gb,16 gb, ,21760218,https://www.flipkart.com/asus-rog-strix-g15-2022-ryzen-7-octa-core-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g513rc-hn063w-gaming-laptop/p/itmbb78af099aef4pid=comgcycepdzfzb9s&lid=lstcomgcycepdzfzb9ssufxox&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_183&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgcycepdzfzb9s.search&ssid=7w0q68v07of5wav41653220556500,21000000
183,infinix,inbook x1 pro core i7,intel core i7 10th gen,windows 11 home,512 gb,16 gb, ,9733779,https://www.flipkart.com/infinix-x1-series-core-i7-10th-gen-16-gb-512-gb-ssd-windows-11-home-128-mb-graphics-xl12-thin-light-laptop/p/itmfd603d0c283efpid=comgay7zgt2fzwrv&lid=lstcomgay7zgt2fzwrvyy4gfd&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_184&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgay7zgt2fzwrv.search&ssid=7w0q68v07of5wav41653220556500,9000000
184,asus,g513rc-hn062w, ,windows 11 home,512 gb,16 gb, ,20805739,https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g513rc-hn062w-gaming-laptop/p/itm30101c365a927pid=comgcyceghgcpedj&lid=lstcomgcyceghgcpedjdelyjc&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_185&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgcyceghgcpedj.search&ssid=7w0q68v07of5wav41653220556500,20000000
185,asus,g513rc-hn083w, ,windows 11 home,1 tb,16 gb, ,21951114,https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-g513rc-hn083w-gaming-laptop/p/itmaf9dde96ae73dpid=comgcyceh9rmggz5&lid=lstcomgcyceh9rmggz5fiz8zj&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_186&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgcyceh9rmggz5.search&ssid=7w0q68v07of5wav41653220556500,21000000
186,infinix,inbook x1 pro core i7,intel core i7 10th gen,windows 11 home,512 gb,16 gb, ,9733779,https://www.flipkart.com/infinix-x1-series-core-i7-10th-gen-16-gb-512-gb-ssd-windows-11-home-128-mb-graphics-xl12-thin-light-laptop/p/itm5aff0cd7999a4pid=comgay7zyvrfpmsh&lid=lstcomgay7zyvrfpmshdebkqd&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_187&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgay7zyvrfpmsh.search&ssid=7w0q68v07of5wav41653220556500,9000000
187,asus,g533zw-ln106ws,intel core i9 12th gen,windows 11 home,2 tb,32 gb,15.6,50585492,https://www.flipkart.com/asus-rog-strix-scar-15-2022-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3070-ti-g533zw-ln106ws-gaming-laptop/p/itm9186d5ad463d1pid=comgcycf5grf3zer&lid=lstcomgcycf5grf3zeravrmtk&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_188&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgcycf5grf3zer.search&ssid=7w0q68v07of5wav41653220556500,50000000
188,asus,m7400qc-km053ws, ,windows 11 home,1 tb,16 gb,14,19087676,https://www.flipkart.com/asus-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-m7400qc-km053ws-thin-light-laptop/p/itm9713bbcf1ad2dpid=comga36rtzawgerf&lid=lstcomga36rtzawgerfbveig7&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_189&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comga36rtzawgerf.search&ssid=7w0q68v07of5wav41653220556500,19000000
189,asus,m7400qe-km046ws, ,windows 11 home,1 tb,8 gb,14,22239366,https://www.flipkart.com/asus-ryzen-9-octa-core-5900hx-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-m7400qe-km046ws-gaming-laptop/p/itm0c830f78ddd09pid=comgad9vsuuczfd8&lid=lstcomgad9vsuuczfd80eim8h&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_190&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgad9vsuuczfd8.search&ssid=7w0q68v07of5wav41653220556500,22000000
190,asus,m7400qe-km046ts, ,windows 10 home,1 tb,8 gb, ,19087676,https://www.flipkart.com/asus-vivobook-pro-ryzen-9-octa-core-5900hx-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-90-hz-m7400qe-km046ts-gaming-laptop/p/itma55d330823779pid=comgad9vdgykbnqg&lid=lstcomgad9vdgykbnqg8odzpq&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_191&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comgad9vdgykbnqg.search&ssid=7w0q68v07of5wav41653220556500,19000000
191,asus,m7600qc-l2044ws, ,windows 11 home,1 tb,16 gb,16,31114115,https://www.flipkart.com/asus-vivobook-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-m7600qc-l2044ws-laptop/p/itm7ed41f78ba52apid=comga36rqgj9jqgv&lid=lstcomga36rqgj9jqgvuxymrq&marketplace=flipkart&store=6bo%2fb5g&srno=b_8_192&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=7fcacb32-62b5-4d89-93e5-3171328b4d40.comga36rqgj9jqgv.search&ssid=7w0q68v07of5wav41653220556500,31000000
192,asus,ux325ea-kg511ws,intel core i5 11th gen,windows 11 home,512 gb,16 gb, ,15269759,https://www.flipkart.com/asus-zenbook-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux325ea-kg511ws-thin-light-laptop/p/itm44760eaf696aapid=comgbhpffzjegqh3&lid=lstcomgbhpffzjegqh3fmujaj&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_193&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbhpffzjegqh3.search&ssid=bpe9b2d4ulev10jk1653220661152,15000000
193,asus,un5401qa-kn901ws, ,windows 11 home,1 tb,16 gb, ,25769031,https://www.flipkart.com/asus-zenbook-14-flip-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-11-home-un5401qa-kn901ws-thin-light-laptop/p/itma8d7f8c5bac1bpid=comgbsgjncvxggvm&lid=lstcomgbsgjncvxggvmuirct9&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_194&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbsgjncvxggvm.search&ssid=bpe9b2d4ulev10jk1653220661152,25000000
194,asus,x415ea-eb572ws,intel core i5 11th gen,windows 11 home,256 gb,8 gb,14,9542883,https://www.flipkart.com/asus-vivobook-14-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x415ea-eb572ws-thin-light-laptop/p/itmb5466ba5e4034pid=comgbf3smfhgdvfx&lid=lstcomgbf3smfhgdvfx5xx7me&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_195&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbf3smfhgdvfx.search&ssid=bpe9b2d4ulev10jk1653220661152,9000000
195,asus,ux325ea-kg701ws,intel core i7 11th gen,windows 11 home,1 tb,16 gb, ,18133197,https://www.flipkart.com/asus-zenbook-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-ux325ea-kg701ws-thin-light-laptop/p/itmcfd62eb118f1cpid=comgbhpf4c3uaucm&lid=lstcomgbhpf4c3uaucmmng1d6&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_196&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbhpf4c3uaucm.search&ssid=bpe9b2d4ulev10jk1653220661152,18000000
196,dell,x9k0t,intel core i3 10th gen,windows 11 home,512 gb,8 gb, ,7824821,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-thin-light-laptop/p/itm4026bcf6107a8pid=comgbp5ffvgdqfxy&lid=lstcomgbp5ffvgdqfxyp0tqhf&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_197&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbp5ffvgdqfxy.search&ssid=bpe9b2d4ulev10jk1653220661152,7000000
197,asus,ux325ea-kg502ws,intel core i5 11th gen,windows 11 home,512 gb,8 gb, ,13360800,https://www.flipkart.com/asus-zenbook-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-ux325ea-kg502ws-thin-light-laptop/p/itm5fff55d7b5f98pid=comgbhpf5kyev3pn&lid=lstcomgbhpf5kyev3pnbrwkvu&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_198&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbhpf5kyev3pn.search&ssid=bpe9b2d4ulev10jk1653220661152,13000000
198,asus,x415ea-ek342ws,intel core i3 11th gen,windows 11 home,256 gb,8 gb, ,6870341,https://www.flipkart.com/asus-vivobook-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x415ea-ek342ws-thin-light-laptop/p/itm1d10af79cb173pid=comgbhpfafawgkhe&lid=lstcomgbhpfafawgkhezlnx0l&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_199&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbhpfafawgkhe.search&ssid=bpe9b2d4ulev10jk1653220661152,6000000
199,dell,inspiron 3515, ,windows 10 home, ,8 gb,15.6,10047230,https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-home-3515-thin-light-laptop/p/itm78ddc8a45615apid=comgbukjaknufpgx&lid=lstcomgbukjaknufpgxwqtqiv&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_200&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbukjaknufpgx.search&ssid=bpe9b2d4ulev10jk1653220661152,10000000
200,hp,14s-dq3033tu, ,windows 11 home,256 gb,8 gb,14,6490268,https://www.flipkart.com/hp-pentium-quad-core-8-gb-256-gb-ssd-windows-11-home-14s-dq3033tu-thin-light-laptop/p/itm360ba49c8e786pid=comgbh9jgtxr9h5j&lid=lstcomgbh9jgtxr9h5jkbp5wc&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_201&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbh9jgtxr9h5j.search&ssid=bpe9b2d4ulev10jk1653220661152,6000000
201,asus,ux325ea-kg512ws,intel core i5 11th gen,windows 11 home,512 gb,16 gb, ,15269759,https://www.flipkart.com/asus-zenbook-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux325ea-kg512ws-thin-light-laptop/p/itm0583a4ea47148pid=comgbhpf2yghqzhg&lid=lstcomgbhpf2yghqzhgzwdiog&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_202&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbhpf2yghqzhg.search&ssid=bpe9b2d4ulev10jk1653220661152,15000000
202,asus,ux325ea-kg722ws,intel core i7 11th gen,windows 11 home,512 gb,16 gb, ,17178717,https://www.flipkart.com/asus-zenbook-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux325ea-kg722ws-thin-light-laptop/p/itm2ed1db95bdafcpid=comgbhpfqthdgzta&lid=lstcomgbhpfqthdgztaugow1s&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_203&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbhpfqthdgzta.search&ssid=bpe9b2d4ulev10jk1653220661152,17000000
203,asus,un5401qa-kn701ws, ,windows 11 home,1 tb,16 gb, ,21933933,https://www.flipkart.com/asus-zenbook-14-flip-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-un5401qa-kn701ws-thin-light-laptop/p/itm77e4bad5723e9pid=comgbsgjqxcs9asz&lid=lstcomgbsgjqxcs9asz42ws2a&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_204&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbsgjqxcs9asz.search&ssid=bpe9b2d4ulev10jk1653220661152,21000000
204,dell,vostro 3400,intel core i3 11th gen,windows 10 home,256 gb,8 gb, ,8017434,https://www.flipkart.com/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-3400-thin-light-laptop/p/itmdbe71fb69fadapid=comgbukjrghnggze&lid=lstcomgbukjrghnggzej9qoym&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_205&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbukjrghnggze.search&ssid=bpe9b2d4ulev10jk1653220661152,8000000
205,hp,victus, ,windows 10 home,512 gb,8 gb,16.1,13000007,https://www.flipkart.com/hp-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-nvidia-victus-16-e0075ax-gaming-laptop/p/itm7460f08269140pid=comgbvzxftb2pyfe&lid=lstcomgbvzxftb2pyfebt4ldf&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_206&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbvzxftb2pyfe.search&ssid=bpe9b2d4ulev10jk1653220661152,13000000
206,acer,ex215-31, ,windows 11 home, ,4 gb,15.6,5152279,https://www.flipkart.com/acer-extensa-15-pentium-quad-core-4-gb-1-tb-hdd-windows-11-home-ex215-31-laptop/p/itm219d1960f0ebbpid=comgbnuhfhhmgp6q&lid=lstcomgbnuhfhhmgp6q0mmlfg&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_207&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbnuhfhhmgp6q.search&ssid=bpe9b2d4ulev10jk1653220661152,5000000
207,acer,ex215-54,intel core i3 11th gen,windows 11 home,256 gb,4 gb,15.6,6297654,https://www.flipkart.com/acer-extensa-15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-11-home-ex215-54-thin-light-laptop/p/itm346704bf9dec8pid=comgbnuhxgmsqdzr&lid=lstcomgbnuhxgmsqdzrlknbyr&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_208&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbnuhxgmsqdzr.search&ssid=bpe9b2d4ulev10jk1653220661152,6000000
208,acer,a315-58,intel core i3 11th gen,windows 11 home,512 gb,8 gb, ,7443029,https://www.flipkart.com/acer-aspire-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-a315-58-notebook/p/itm9828feade766fpid=comgbnuhtwzkvhnf&lid=lstcomgbnuhtwzkvhnf3qtslv&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_209&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbnuhtwzkvhnf.search&ssid=bpe9b2d4ulev10jk1653220661152,7000000
209,hp,victus,intel core i5 11th gen,windows 10 home,512 gb,8 gb,16.1,15653460,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-victus-16-d0003tx-laptop/p/itmaf4dbeedbe629pid=comgbthgh6n8v9ee&lid=lstcomgbthgh6n8v9eegaot2l&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_210&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbthgh6n8v9ee.search&ssid=bpe9b2d4ulev10jk1653220661152,15000000
210,acer,a315-58,intel core i5 11th gen,windows 11 home, ,8 gb, ,9351987,https://www.flipkart.com/acer-aspire-3-core-i5-11th-gen-8-gb-1-tb-hdd-windows-11-home-a315-58-notebook/p/itm51d419b7c142fpid=comgbnuh3c3tewat&lid=lstcomgbnuh3c3tewatlpvxxn&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_211&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbnuh3c3tewat.search&ssid=bpe9b2d4ulev10jk1653220661152,9000000
211,acer,a314-22, ,windows 11 home,256 gb,4 gb, ,4770487,https://www.flipkart.com/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608pid=comgbnumf8cdjzfh&lid=lstcomgbnumf8cdjzfhvnfshe&marketplace=flipkart&store=6bo%2fb5g&srno=b_9_212&otracker=browse&otracker1=hp_rich_navigation_pinned_neo%2fmerchandising_na_nav_expandable_navigationcard_cc_8_l1_view-all&iid=af748b25-aba1-4b0e-a504-2af7ae1e3182.comgbnumf8cdjzfh.search&ssid=bpe9b2d4ulev10jk1653220661152,4000000
